Date,Open,High,Low,Close,Adj Close,Volume
2021-03-17,4680.000000,4700.000000,4600.000000,4670.000000,4136.333008,105676200
2021-03-18,4710.000000,4770.000000,4690.000000,4760.000000,4216.048340,86939900
2021-03-19,4750.000000,4750.000000,4670.000000,4670.000000,4136.333008,151268300
2021-03-22,4700.000000,4700.000000,4620.000000,4630.000000,4100.903809,60999200
2021-03-23,4720.000000,4720.000000,4650.000000,4670.000000,4136.333008,104576700
2021-03-24,4730.000000,4730.000000,4650.000000,4670.000000,4136.333008,109556600
2021-03-25,4700.000000,4700.000000,4580.000000,4620.000000,4092.046875,86494000
2021-03-26,4630.000000,4720.000000,4620.000000,4720.000000,4180.618652,97251100
2021-03-29,4780.000000,4780.000000,4720.000000,4720.000000,4180.618652,97096100
2021-03-30,4700.000000,4700.000000,4480.000000,4500.000000,3985.760010,195358500
2021-03-31,4450.000000,4480.000000,4260.000000,4400.000000,3897.187012,293758300
2021-04-01,4350.000000,4370.000000,4210.000000,4290.000000,3799.757813,309252700
2021-04-05,4320.000000,4330.000000,4160.000000,4200.000000,3720.042480,314116300
2021-04-06,4170.000000,4230.000000,4150.000000,4200.000000,3801.422363,152105800
2021-04-07,4230.000000,4240.000000,4160.000000,4200.000000,3801.422363,106319800
2021-04-08,4250.000000,4360.000000,4230.000000,4350.000000,3937.187500,144154400
2021-04-09,4380.000000,4400.000000,4350.000000,4350.000000,3937.187500,113886800
2021-04-12,4390.000000,4390.000000,4200.000000,4210.000000,3810.473633,104651900
2021-04-13,4210.000000,4260.000000,4120.000000,4160.000000,3765.218506,109258700
2021-04-14,4280.000000,4350.000000,4220.000000,4350.000000,3937.187500,103208800
2021-04-15,4390.000000,4410.000000,4280.000000,4410.000000,3991.493408,78427900
2021-04-16,4450.000000,4460.000000,4310.000000,4340.000000,3928.136719,67722200
2021-04-19,4360.000000,4380.000000,4310.000000,4380.000000,3964.340820,56531400
2021-04-20,4290.000000,4330.000000,4220.000000,4310.000000,3900.983643,89285800
2021-04-21,4240.000000,4290.000000,4230.000000,4230.000000,3828.575439,47230100
2021-04-22,4230.000000,4260.000000,4200.000000,4200.000000,3801.422363,108010700
2021-04-23,4200.000000,4280.000000,4190.000000,4250.000000,3846.677490,109555800
2021-04-26,4240.000000,4250.000000,4130.000000,4140.000000,3747.116211,143058700
2021-04-27,4200.000000,4200.000000,4150.000000,4170.000000,3774.269531,132799600
2021-04-28,4170.000000,4220.000000,4130.000000,4130.000000,3738.065430,115076300
2021-04-29,4190.000000,4200.000000,4140.000000,4160.000000,3765.218506,113372000
2021-04-30,4150.000000,4160.000000,4050.000000,4050.000000,3665.657471,234084900
2021-05-03,4060.000000,4070.000000,4000.000000,4010.000000,3629.453369,112939600
2021-05-04,4020.000000,4070.000000,4010.000000,4060.000000,3674.708252,76623800
2021-05-05,4110.000000,4130.000000,4080.000000,4090.000000,3701.861572,106654100
2021-05-06,4130.000000,4130.000000,4070.000000,4110.000000,3719.963623,78386100
2021-05-07,4140.000000,4140.000000,4040.000000,4050.000000,3665.657471,75778900
2021-05-10,4050.000000,4090.000000,4050.000000,4050.000000,3665.657471,73978500
2021-05-11,4030.000000,4040.000000,3980.000000,3990.000000,3611.351318,151844200
2021-05-17,3960.000000,4000.000000,3900.000000,3900.000000,3529.892334,195291900
2021-05-18,3960.000000,3960.000000,3890.000000,3900.000000,3529.892334,115704100
2021-05-19,3850.000000,3940.000000,3850.000000,3870.000000,3502.739014,123005100
2021-05-20,3840.000000,3930.000000,3820.000000,3880.000000,3511.790039,149845300
2021-05-21,3920.000000,3950.000000,3860.000000,3890.000000,3520.841309,110111400
2021-05-24,3970.000000,4060.000000,3910.000000,4040.000000,3656.606445,133806900
2021-05-25,4070.000000,4140.000000,4040.000000,4060.000000,3674.708252,153339900
2021-05-27,4140.000000,4190.000000,3950.000000,3950.000000,3575.147217,566074500
2021-05-28,4040.000000,4170.000000,4020.000000,4070.000000,3683.759521,249177000
2021-05-31,4130.000000,4280.000000,4110.000000,4260.000000,3855.728271,296848200
2021-06-02,4350.000000,4380.000000,4230.000000,4260.000000,3855.728271,283865400
2021-06-03,4270.000000,4360.000000,4220.000000,4360.000000,3946.238281,157674300
2021-06-04,4380.000000,4390.000000,4290.000000,4340.000000,3928.136719,125583500
2021-06-07,4340.000000,4350.000000,4210.000000,4250.000000,3846.677490,138866500
2021-06-08,4280.000000,4280.000000,4190.000000,4200.000000,3801.422363,98987900
2021-06-09,4100.000000,4270.000000,4100.000000,4220.000000,3819.524414,97665400
2021-06-10,4280.000000,4320.000000,4260.000000,4300.000000,3891.932617,97257300
2021-06-11,4350.000000,4350.000000,4280.000000,4280.000000,3873.830811,52553100
2021-06-14,4330.000000,4350.000000,4280.000000,4350.000000,3937.187500,121237400
2021-06-15,4350.000000,4350.000000,4210.000000,4230.000000,3828.575439,182463800
2021-06-16,4150.000000,4170.000000,4010.000000,4010.000000,3629.453369,437267600
2021-06-17,3980.000000,4070.000000,3930.000000,4030.000000,3647.555420,305679700
2021-06-18,4060.000000,4060.000000,3910.000000,3910.000000,3538.943115,296000300
2021-06-21,3880.000000,3970.000000,3860.000000,3940.000000,3566.096436,145038200
2021-06-22,3940.000000,4070.000000,3920.000000,4040.000000,3656.606445,120755000
2021-06-23,4050.000000,4070.000000,3940.000000,3940.000000,3566.096436,162498800
2021-06-24,4000.000000,4010.000000,3960.000000,3990.000000,3611.351318,50382000
2021-06-25,4030.000000,4040.000000,3990.000000,3990.000000,3611.351318,75589800
2021-06-28,3980.000000,3990.000000,3930.000000,3930.000000,3557.045410,141231800
2021-06-29,3860.000000,3910.000000,3860.000000,3900.000000,3529.892334,121772800
2021-06-30,3900.000000,3970.000000,3890.000000,3940.000000,3566.096436,112847100
2021-07-01,3940.000000,3970.000000,3910.000000,3940.000000,3566.096436,95671900
2021-07-02,4000.000000,4030.000000,3970.000000,3990.000000,3611.351318,85301200
2021-07-05,3930.000000,3960.000000,3880.000000,3900.000000,3529.892334,84968300
2021-07-06,3950.000000,3950.000000,3890.000000,3890.000000,3520.841309,55317000
2021-07-07,3920.000000,3940.000000,3810.000000,3820.000000,3457.484375,148723800
2021-07-08,3890.000000,3900.000000,3820.000000,3870.000000,3502.739014,147587600
2021-07-09,3860.000000,3870.000000,3780.000000,3800.000000,3439.382324,127826500
2021-07-12,3800.000000,3820.000000,3750.000000,3760.000000,3403.178223,119727200
2021-07-13,3800.000000,3800.000000,3760.000000,3780.000000,3421.280273,159709500
2021-07-14,3780.000000,3800.000000,3700.000000,3710.000000,3357.923340,105184100
2021-07-15,3750.000000,3840.000000,3730.000000,3810.000000,3448.433350,127139100
2021-07-16,3850.000000,3860.000000,3810.000000,3840.000000,3475.586426,98486200
2021-07-19,3850.000000,3850.000000,3780.000000,3780.000000,3421.280273,63023000
2021-07-21,3850.000000,3880.000000,3810.000000,3820.000000,3457.484375,100915300
2021-07-22,3870.000000,3910.000000,3840.000000,3900.000000,3529.892334,85309600
2021-07-23,3940.000000,3950.000000,3830.000000,3870.000000,3502.739014,87235100
2021-07-26,3900.000000,3900.000000,3820.000000,3830.000000,3466.535156,81996800
2021-07-27,3860.000000,3860.000000,3770.000000,3800.000000,3439.382324,90672700
2021-07-28,3800.000000,3810.000000,3720.000000,3730.000000,3376.025146,70705400
2021-07-29,3760.000000,3840.000000,3750.000000,3770.000000,3412.229248,93469200
2021-07-30,3830.000000,3830.000000,3710.000000,3710.000000,3357.923340,103301100
2021-08-02,3770.000000,3770.000000,3700.000000,3740.000000,3385.076172,96187100
2021-08-03,3740.000000,3780.000000,3720.000000,3750.000000,3394.127197,79873600
2021-08-04,3790.000000,3850.000000,3770.000000,3850.000000,3484.637451,83496200
2021-08-05,3900.000000,4090.000000,3900.000000,4050.000000,3665.657471,267404100
2021-08-06,4050.000000,4060.000000,3900.000000,3930.000000,3557.045410,138594800
2021-08-09,3940.000000,3950.000000,3820.000000,3850.000000,3484.637451,93093100
2021-08-10,3890.000000,3890.000000,3810.000000,3820.000000,3457.484375,85771200
2021-08-12,3850.000000,3850.000000,3800.000000,3810.000000,3448.433350,85874900
2021-08-13,3820.000000,3880.000000,3820.000000,3870.000000,3502.739014,95298300
2021-08-16,3870.000000,3930.000000,3840.000000,3930.000000,3557.045410,63711200
2021-08-18,3990.000000,4090.000000,3930.000000,4070.000000,3683.759521,224861000
2021-08-19,4000.000000,4020.000000,3860.000000,3880.000000,3511.790039,198373600
2021-08-20,3880.000000,3940.000000,3830.000000,3930.000000,3557.045410,80299100
2021-08-23,3980.000000,3990.000000,3930.000000,3960.000000,3584.198242,61938800
2021-08-24,3950.000000,3960.000000,3830.000000,3890.000000,3520.841309,137163100
2021-08-25,3499.939453,3545.393311,3499.939453,3536.302490,3200.709717,86571495
2021-08-26,3536.302490,3545.393311,3490.848877,3518.121094,3184.253418,69144334
2021-08-27,3536.302490,3536.302490,3481.758057,3490.848877,3159.569336,79498923
2021-08-30,3499.939453,3581.756348,3490.848877,3581.756348,3241.849854,128539860
2021-08-31,3581.756348,3590.847168,3518.121094,3572.665527,3233.621582,134879489
2021-09-01,3572.665527,3572.665527,3527.211914,3536.302490,3200.709717,97691477
2021-09-02,3509.030273,3536.302490,3490.848877,3518.121094,3184.253418,81242343
2021-09-03,3499.939453,3572.665527,3463.576416,3572.665527,3233.621582,165056860
2021-09-06,3590.847168,3618.119385,3499.939453,3499.939453,3167.797363,188929693
2021-09-07,3536.302490,3563.574707,3518.121094,3554.484131,3217.165527,140380354
2021-09-08,3820.000000,3880.000000,3720.000000,3730.000000,3376.025146,228087900
2021-09-09,3700.000000,3770.000000,3650.000000,3730.000000,3376.025146,306319600
2021-09-10,3710.000000,3790.000000,3670.000000,3780.000000,3421.280273,177033000
2021-09-13,3710.000000,3750.000000,3660.000000,3700.000000,3348.872314,169825000
2021-09-14,3720.000000,3730.000000,3660.000000,3700.000000,3348.872314,216363400
2021-09-15,3670.000000,3670.000000,3620.000000,3660.000000,3312.668213,263544000
2021-09-16,3650.000000,3660.000000,3610.000000,3640.000000,3294.565918,194782800
2021-09-17,3630.000000,3640.000000,3570.000000,3610.000000,3267.413086,346529100
2021-09-20,3590.000000,3590.000000,3510.000000,3590.000000,3249.311035,357971300
2021-09-21,3510.000000,3580.000000,3500.000000,3570.000000,3231.209229,410533900
2021-09-22,3520.000000,3650.000000,3520.000000,3610.000000,3267.413086,416087300
2021-09-23,3600.000000,3770.000000,3590.000000,3770.000000,3412.229248,432390800
2021-09-24,3790.000000,3860.000000,3770.000000,3820.000000,3457.484375,634549600
2021-09-27,3770.000000,3800.000000,3730.000000,3750.000000,3394.127197,380151200
2021-09-28,3770.000000,3770.000000,3690.000000,3720.000000,3366.974121,306827400
2021-09-29,3720.000000,3750.000000,3690.000000,3740.000000,3385.076172,143081800
2021-09-30,3760.000000,3870.000000,3750.000000,3850.000000,3484.637451,416099000
2021-10-01,3850.000000,3920.000000,3830.000000,3900.000000,3529.892334,359864700
2021-10-04,3900.000000,4010.000000,3890.000000,3970.000000,3593.249268,335762600
2021-10-05,3950.000000,3980.000000,3910.000000,3930.000000,3557.045410,236562700
2021-10-06,3920.000000,4150.000000,3920.000000,4120.000000,3729.014404,446708800
2021-10-07,4150.000000,4170.000000,4070.000000,4120.000000,3729.014404,264905400
2021-10-08,4190.000000,4240.000000,4130.000000,4160.000000,3765.218506,196631600
2021-10-11,4160.000000,4200.000000,4130.000000,4180.000000,3783.320313,146720100
2021-10-12,4180.000000,4240.000000,4180.000000,4220.000000,3819.524414,241196000
2021-10-13,4230.000000,4300.000000,4220.000000,4280.000000,3873.830811,264629400
2021-10-14,4280.000000,4350.000000,4230.000000,4250.000000,3846.677490,196989500
2021-10-15,4250.000000,4330.000000,4220.000000,4320.000000,3910.034668,318189600
2021-10-18,4350.000000,4410.000000,4340.000000,4410.000000,3991.493408,286829000
2021-10-19,4450.000000,4450.000000,4360.000000,4400.000000,3982.442627,161256300
2021-10-21,4450.000000,4460.000000,4320.000000,4360.000000,3946.238281,319230200
2021-10-22,4340.000000,4400.000000,4320.000000,4400.000000,3982.442627,160459300
2021-10-25,4330.000000,4370.000000,4300.000000,4300.000000,3891.932617,128240100
2021-10-26,4280.000000,4370.000000,4270.000000,4350.000000,3937.187500,108782400
2021-10-27,4330.000000,4340.000000,4260.000000,4290.000000,3882.881592,258038300
2021-10-28,4210.000000,4300.000000,4200.000000,4240.000000,3837.626465,159645200
2021-10-29,4300.000000,4300.000000,4220.000000,4250.000000,3846.677490,155011100
2021-11-01,4330.000000,4330.000000,4220.000000,4230.000000,3828.575439,102079300
2021-11-02,4270.000000,4270.000000,4210.000000,4210.000000,3810.473633,124799700
2021-11-03,4250.000000,4300.000000,4210.000000,4290.000000,3882.881592,100486300
2021-11-04,4330.000000,4340.000000,4250.000000,4250.000000,3846.677490,119591100
2021-11-05,4270.000000,4270.000000,4210.000000,4240.000000,3837.626465,74347000
2021-11-08,4250.000000,4260.000000,4220.000000,4230.000000,3828.575439,79465600
2021-11-09,4230.000000,4250.000000,4220.000000,4250.000000,3846.677490,92453200
2021-11-10,4230.000000,4260.000000,4210.000000,4250.000000,3846.677490,69475400
2021-11-11,4290.000000,4300.000000,4230.000000,4250.000000,3846.677490,149637700
2021-11-12,4270.000000,4290.000000,4210.000000,4220.000000,3819.524414,80234400
2021-11-15,4220.000000,4220.000000,4140.000000,4160.000000,3765.218506,220142300
2021-11-16,4120.000000,4170.000000,4120.000000,4130.000000,3738.065430,163555000
2021-11-17,4170.000000,4200.000000,4160.000000,4200.000000,3801.422363,126523700
2021-11-18,4150.000000,4190.000000,4140.000000,4180.000000,3783.320313,114881200
2021-11-19,4220.000000,4290.000000,4220.000000,4280.000000,3873.830811,182167700
2021-11-22,4310.000000,4310.000000,4250.000000,4280.000000,3873.830811,151514000
2021-11-23,4280.000000,4280.000000,4200.000000,4210.000000,3810.473633,104294200
2021-11-24,4200.000000,4230.000000,4190.000000,4210.000000,3810.473633,111072800
2021-11-25,4180.000000,4250.000000,4180.000000,4220.000000,3819.524414,123609400
2021-11-26,4190.000000,4220.000000,4150.000000,4160.000000,3765.218506,148652500
2021-11-29,4150.000000,4190.000000,4080.000000,4170.000000,3774.269531,164312800
2021-11-30,4150.000000,4220.000000,4090.000000,4090.000000,3701.861572,316653200
2021-12-01,4090.000000,4180.000000,4070.000000,4080.000000,3692.810547,163457900
2021-12-02,4060.000000,4220.000000,4060.000000,4200.000000,3801.422363,139281800
2021-12-03,4210.000000,4220.000000,4170.000000,4170.000000,3774.269531,93227100
2021-12-06,4200.000000,4220.000000,4110.000000,4110.000000,3719.963623,106610000
2021-12-07,4190.000000,4230.000000,4160.000000,4230.000000,3828.575439,182048000
2021-12-08,4250.000000,4250.000000,4170.000000,4210.000000,3810.473633,143230200
2021-12-09,4220.000000,4220.000000,4160.000000,4190.000000,3792.371338,90471500
2021-12-10,4130.000000,4160.000000,4130.000000,4130.000000,3738.065430,122999200
2021-12-13,4170.000000,4200.000000,4160.000000,4160.000000,3765.218506,86848900
2021-12-14,4150.000000,4160.000000,4130.000000,4130.000000,3738.065430,100110000
2021-12-15,4150.000000,4230.000000,4140.000000,4200.000000,3801.422363,124522800
2021-12-16,4220.000000,4220.000000,4120.000000,4140.000000,3747.116211,136646600
2021-12-17,4090.000000,4140.000000,4090.000000,4110.000000,3719.963623,153165400
2021-12-20,4070.000000,4130.000000,4060.000000,4120.000000,3729.014404,89198900
2021-12-21,4100.000000,4120.000000,4080.000000,4080.000000,3692.810547,109561800
2021-12-22,4100.000000,4110.000000,4050.000000,4050.000000,3665.657471,104738000
2021-12-23,4090.000000,4110.000000,4060.000000,4100.000000,3710.912354,72736800
2021-12-24,4100.000000,4120.000000,4050.000000,4070.000000,3683.759521,59795000
2021-12-27,4070.000000,4110.000000,4060.000000,4060.000000,3674.708252,65491200
2021-12-28,4090.000000,4110.000000,4070.000000,4090.000000,3701.861572,52952500
2021-12-29,4090.000000,4100.000000,4070.000000,4080.000000,3692.810547,27676500
2021-12-30,4080.000000,4140.000000,4060.000000,4110.000000,3719.963623,146989400
2022-01-03,4120.000000,4190.000000,4090.000000,4180.000000,3783.320313,90842500
2022-01-04,4200.000000,4210.000000,4160.000000,4160.000000,3765.218506,93950000
2022-01-05,4180.000000,4230.000000,4130.000000,4210.000000,3810.473633,174376400
2022-01-06,4240.000000,4240.000000,4140.000000,4160.000000,3765.218506,137280000
2022-01-07,4170.000000,4200.000000,4150.000000,4190.000000,3792.371338,101275000
2022-01-10,4190.000000,4210.000000,4180.000000,4180.000000,3783.320313,70722600
2022-01-11,4180.000000,4180.000000,4130.000000,4150.000000,3756.167236,99404900
2022-01-12,4170.000000,4180.000000,4130.000000,4160.000000,3765.218506,65907000
2022-01-13,4180.000000,4190.000000,4170.000000,4190.000000,3792.371338,103522400
2022-01-14,4190.000000,4210.000000,4160.000000,4180.000000,3783.320313,110213800
2022-01-17,4200.000000,4210.000000,4180.000000,4210.000000,3810.473633,102957100
2022-01-18,4240.000000,4240.000000,4140.000000,4190.000000,3792.371338,120275000
2022-01-19,4210.000000,4210.000000,4130.000000,4130.000000,3738.065430,109954700
2022-01-20,4130.000000,4160.000000,4110.000000,4130.000000,3738.065430,86394600
2022-01-21,4130.000000,4170.000000,4110.000000,4170.000000,3774.269531,84972500
2022-01-24,4140.000000,4160.000000,4100.000000,4120.000000,3729.014404,76709900
2022-01-25,4100.000000,4110.000000,4000.000000,4070.000000,3683.759521,185007800
2022-01-26,4030.000000,4100.000000,4030.000000,4090.000000,3701.861572,97589500
2022-01-27,4070.000000,4140.000000,4060.000000,4140.000000,3747.116211,80682900
2022-01-28,4170.000000,4170.000000,4090.000000,4140.000000,3747.116211,84812100
2022-01-31,4170.000000,4170.000000,4070.000000,4070.000000,3683.759521,78498500
2022-02-02,4120.000000,4120.000000,4060.000000,4070.000000,3683.759521,81546300
2022-02-03,4180.000000,4180.000000,4130.000000,4130.000000,3738.065430,157898800
2022-02-04,4170.000000,4210.000000,4150.000000,4210.000000,3810.473633,236602900
2022-02-07,4240.000000,4410.000000,4220.000000,4400.000000,3982.442627,468016600
2022-02-08,4450.000000,4550.000000,4400.000000,4440.000000,4018.646240,310878100
2022-02-09,4400.000000,4500.000000,4380.000000,4450.000000,4027.697510,149000100
2022-02-10,4500.000000,4500.000000,4450.000000,4470.000000,4045.799561,112521600
2022-02-11,4420.000000,4450.000000,4380.000000,4450.000000,4027.697510,103418200
2022-02-14,4450.000000,4450.000000,4380.000000,4410.000000,3991.493408,105260000
2022-02-15,4440.000000,4450.000000,4390.000000,4430.000000,4009.595459,96658500
2022-02-16,4470.000000,4470.000000,4410.000000,4420.000000,4000.544678,89636300
2022-02-17,4390.000000,4410.000000,4340.000000,4400.000000,3982.442627,118305100
2022-02-18,4400.000000,4440.000000,4370.000000,4430.000000,4009.595459,127058000
2022-02-21,4460.000000,4490.000000,4440.000000,4490.000000,4063.901611,133717300
2022-02-22,4440.000000,4470.000000,4420.000000,4430.000000,4009.595459,109060900
2022-02-23,4520.000000,4520.000000,4460.000000,4480.000000,4054.850830,160827800
2022-02-24,4470.000000,4470.000000,4370.000000,4390.000000,3973.391602,217523600
2022-02-25,4450.000000,4550.000000,4410.000000,4550.000000,4118.207520,301346400
2022-03-01,4850.000000,4860.000000,4630.000000,4630.000000,4190.615234,494657800
2022-03-02,4680.000000,4690.000000,4550.000000,4560.000000,4127.258789,186635200
2022-03-04,4720.000000,4730.000000,4610.000000,4670.000000,4226.819824,292022600
2022-03-07,4580.000000,4630.000000,4520.000000,4520.000000,4091.054443,224515800
2022-03-08,4500.000000,4560.000000,4430.000000,4430.000000,4009.595459,214870200
2022-03-09,4530.000000,4590.000000,4500.000000,4570.000000,4136.309570,191967100
2022-03-10,4640.000000,4640.000000,4510.000000,4570.000000,4136.309570,225575800
2022-03-11,4400.000000,4440.000000,4370.000000,4400.000000,4140.310547,275965300
2022-03-14,4440.000000,4540.000000,4410.000000,4520.000000,4253.228027,212052100
2022-03-15,4550.000000,4640.000000,4530.000000,4610.000000,4337.916016,357755700
2022-03-16,4650.000000,4660.000000,4610.000000,4650.000000,4375.555176,226817000
2022-03-17,4690.000000,4700.000000,4610.000000,4650.000000,4375.555176,224068000
2022-03-18,4700.000000,4700.000000,4580.000000,4580.000000,4309.686523,257863400
2022-03-21,4600.000000,4630.000000,4560.000000,4590.000000,4319.096680,118791900
2022-03-22,4690.000000,4710.000000,4640.000000,4640.000000,4366.145508,177758500
2022-03-23,4680.000000,4690.000000,4620.000000,4650.000000,4375.555176,146545100
2022-03-24,4640.000000,4730.000000,4620.000000,4730.000000,4450.833496,206271600
2022-03-25,4760.000000,4760.000000,4650.000000,4710.000000,4432.014160,137104800
2022-03-28,4730.000000,4740.000000,4670.000000,4730.000000,4450.833496,106801800
2022-03-29,4750.000000,4750.000000,4670.000000,4690.000000,4413.194336,93155100
2022-03-30,4740.000000,4740.000000,4690.000000,4710.000000,4432.014160,83364400
2022-03-31,4700.000000,4750.000000,4660.000000,4660.000000,4384.964844,158650000
2022-04-01,4690.000000,4730.000000,4630.000000,4730.000000,4450.833496,145105000
2022-04-04,4730.000000,4730.000000,4660.000000,4700.000000,4422.604004,103902000
2022-04-05,4730.000000,4740.000000,4670.000000,4700.000000,4422.604004,76154300
2022-04-06,4690.000000,4690.000000,4600.000000,4600.000000,4328.505859,111009800
2022-04-07,4670.000000,4670.000000,4620.000000,4630.000000,4356.735352,91942500
2022-04-08,4630.000000,4650.000000,4600.000000,4610.000000,4337.916016,125657900
2022-04-11,4600.000000,4620.000000,4570.000000,4570.000000,4300.276855,109861100
2022-04-12,4550.000000,4610.000000,4550.000000,4610.000000,4337.916016,96961200
2022-04-13,4640.000000,4640.000000,4590.000000,4610.000000,4337.916016,112327600
2022-04-14,4600.000000,4610.000000,4530.000000,4540.000000,4272.047363,150659600
2022-04-18,4550.000000,4580.000000,4540.000000,4550.000000,4281.457031,82795100
2022-04-19,4550.000000,4600.000000,4540.000000,4570.000000,4300.276855,148475600
2022-04-20,4610.000000,4870.000000,4600.000000,4850.000000,4563.750977,404383100
2022-04-21,4850.000000,4850.000000,4760.000000,4800.000000,4516.702148,208253300
2022-04-22,4750.000000,4850.000000,4720.000000,4750.000000,4469.652832,174349500
2022-04-25,4700.000000,4850.000000,4670.000000,4840.000000,4554.341797,235752400
2022-04-26,4840.000000,4980.000000,4830.000000,4940.000000,4648.439453,262734300
2022-04-27,4900.000000,4930.000000,4850.000000,4850.000000,4563.750977,191955100
2022-04-28,4870.000000,4930.000000,4860.000000,4870.000000,4582.570801,193821200
2022-05-09,4750.000000,4760.000000,4530.000000,4530.000000,4262.637695,561600400
2022-05-10,4260.000000,4530.000000,4260.000000,4530.000000,4262.637695,435782800
2022-05-11,4550.000000,4580.000000,4480.000000,4490.000000,4224.998535,205233800
2022-05-12,4490.000000,4490.000000,4300.000000,4320.000000,4065.032227,207373600
2022-05-13,4250.000000,4360.000000,4250.000000,4250.000000,3999.163574,336711300
2022-05-17,4270.000000,4520.000000,4270.000000,4450.000000,4187.359375,272650400
2022-05-18,4500.000000,4530.000000,4430.000000,4450.000000,4187.359375,129716500
2022-05-19,4350.000000,4460.000000,4300.000000,4440.000000,4177.949707,132614900
2022-05-20,4440.000000,4490.000000,4410.000000,4430.000000,4168.539551,122101000
2022-05-23,4410.000000,4440.000000,4320.000000,4330.000000,4074.441650,175709000
2022-05-24,4320.000000,4500.000000,4320.000000,4460.000000,4196.769043,165758600
2022-05-25,4430.000000,4450.000000,4350.000000,4350.000000,4093.261475,138961700
2022-05-27,4500.000000,4540.000000,4440.000000,4540.000000,4272.047363,209962100
2022-05-30,4540.000000,4540.000000,4390.000000,4430.000000,4168.539551,193724500
2022-05-31,4470.000000,4630.000000,4450.000000,4630.000000,4356.735352,379626500
2022-06-02,4540.000000,4600.000000,4480.000000,4480.000000,4215.588379,225697500
2022-06-03,4530.000000,4570.000000,4510.000000,4520.000000,4253.228027,117643300
2022-06-06,4470.000000,4510.000000,4400.000000,4430.000000,4168.539551,157277700
2022-06-07,4460.000000,4460.000000,4400.000000,4400.000000,4140.310547,133318000
2022-06-08,4400.000000,4470.000000,4380.000000,4470.000000,4206.179199,150604000
2022-06-09,4500.000000,4520.000000,4480.000000,4490.000000,4224.998535,161768800
2022-06-10,4470.000000,4470.000000,4360.000000,4400.000000,4140.310547,222410400
2022-06-13,4260.000000,4350.000000,4260.000000,4340.000000,4083.851563,164017200
2022-06-14,4300.000000,4410.000000,4300.000000,4360.000000,4102.670898,150381800
2022-06-15,4360.000000,4450.000000,4360.000000,4450.000000,4187.359375,160729900
2022-06-16,4420.000000,4530.000000,4410.000000,4430.000000,4168.539551,240023000
2022-06-17,4370.000000,4400.000000,4350.000000,4370.000000,4112.081055,185763100
2022-06-20,4400.000000,4410.000000,4340.000000,4400.000000,4140.310547,95058800
2022-06-21,4430.000000,4430.000000,4380.000000,4380.000000,4121.490723,103964600
2022-06-22,4410.000000,4410.000000,4310.000000,4320.000000,4065.032227,106208500
2022-06-23,4300.000000,4360.000000,4300.000000,4310.000000,4055.622314,127600700
2022-06-24,4320.000000,4350.000000,4310.000000,4340.000000,4083.851563,66083900
2022-06-27,4310.000000,4330.000000,4270.000000,4280.000000,4027.392822,152306100
2022-06-28,4320.000000,4330.000000,4280.000000,4300.000000,4046.212158,178535800
2022-06-29,4280.000000,4310.000000,4180.000000,4180.000000,3933.294678,228536100
2022-06-30,4120.000000,4220.000000,4120.000000,4150.000000,3905.065430,239939100
2022-07-01,4150.000000,4200.000000,4110.000000,4140.000000,3895.655762,154659500
2022-07-04,4090.000000,4120.000000,3960.000000,4040.000000,3801.557617,246853600
2022-07-05,4040.000000,4160.000000,4040.000000,4090.000000,3848.606689,180648400
2022-07-06,4050.000000,4100.000000,4020.000000,4080.000000,3839.196777,125309100
2022-07-07,4040.000000,4110.000000,4040.000000,4050.000000,3810.967529,172127500
2022-07-08,4090.000000,4200.000000,4050.000000,4200.000000,3952.114258,112914000
2022-07-11,4150.000000,4170.000000,4100.000000,4120.000000,3876.835938,80867700
2022-07-12,4120.000000,4140.000000,4100.000000,4110.000000,3867.426270,56085200
2022-07-13,4110.000000,4130.000000,4030.000000,4060.000000,3820.377197,165745200
2022-07-14,4010.000000,4090.000000,4010.000000,4070.000000,3829.787109,188729700
2022-07-15,4060.000000,4120.000000,4050.000000,4110.000000,3867.426270,91362800
2022-07-18,4110.000000,4140.000000,4080.000000,4140.000000,3895.655762,135284500
2022-07-19,4150.000000,4150.000000,4110.000000,4110.000000,3867.426270,122905900
2022-07-20,4180.000000,4300.000000,4160.000000,4300.000000,4046.212158,220223600
2022-07-21,4300.000000,4310.000000,4230.000000,4310.000000,4055.622314,130405400
2022-07-22,4330.000000,4330.000000,4270.000000,4270.000000,4017.982910,86561100
2022-07-25,4250.000000,4300.000000,4250.000000,4250.000000,3999.163574,60952800
2022-07-26,4270.000000,4350.000000,4260.000000,4330.000000,4074.441650,97709800
2022-07-27,4380.000000,4380.000000,4300.000000,4320.000000,4065.032227,88570800
2022-07-28,4340.000000,4400.000000,4340.000000,4360.000000,4102.670898,136421400
2022-07-29,4390.000000,4430.000000,4340.000000,4360.000000,4102.670898,228669400
2022-08-01,4390.000000,4410.000000,4330.000000,4360.000000,4102.670898,200791700
2022-08-02,4360.000000,4400.000000,4300.000000,4400.000000,4140.310547,173931000
2022-08-03,4410.000000,4420.000000,4350.000000,4380.000000,4121.490723,103412300
2022-08-04,4380.000000,4390.000000,4350.000000,4360.000000,4102.670898,120175700
2022-08-05,4360.000000,4400.000000,4320.000000,4360.000000,4102.670898,168879400
2022-08-08,4360.000000,4400.000000,4340.000000,4370.000000,4112.081055,107242600
